,date,tweet_text_clean,tweet_sentiment,attention,sentiment_weighted
9815,2019-06-05 14:04:08,USDCNY seems to be still in a clear uptrend,0.10000000000000002,0,0.10000000000000002
9816,2019-06-05 14:00:07,IMF Cuts China Growth Forecast On Trade Tensions economics forex USDCNY TradeWars China US Tariffs,0.0,1,0.0
9817,2019-06-05 12:47:13,JD As we ve seen this week strong support at 25 5 26 27 is Pin this am however lots of call interest above Staying open to where the market takes us Keeping an eye on USDCNY to guide Chinese Names and USDJPY to guide overall market,0.08666666666666666,1,0.1733333333333333
9818,2019-06-05 09:28:31,Futures SPX 11 DJI 101 NDX 37 RUT 6 VIX 17 00 USDJPY 108 24 EURUSD 1 123 USDCNY 6 906 Oil wti 53 05 Gold 1340 Copper 2 67 US10YR 2 12,0.0,2,0.0
9819,2019-06-05 08:42:16,When asked about China will use its holdings of US debt as a nuclear option to containing US Li Yang said it s not even an option on the table TradeWar USDCNY,0.0,3,0.0
9820,2019-06-05 08:17:54,China should stay alert about the possibility of the US China TradeWar escalating to embroil the financial sector and insist on market driven financial reforms to enhance China s monetary market stability Chinese economist USDCNY,0.0,30,0.0
9821,2019-06-05 02:38:57,USDCNY 1 Week 25 Delta Risk Reversal back to safe harbour,0.25,5,1.5
9822,2019-06-05 01:30:42,PBoC Fixes USDCNY Reference Rate At 6 8903 prev fix 6 8822 prev close 6 9083,0.0,0,0.0
9823,2019-06-05 01:18:24,PBoC Fixes USDCNY Reference Rate At 6 8903 prev fix 6 8822 prev close 6 9083,0.0,4,0.0
9824,2019-06-05 01:18:16,PBOC sets yuan reference rate at 6 8903 By PBOC USDCNY,0.0,4,0.0
9825,2019-06-04 21:17:07,It s not that Yuan strength is important domestically The strength of the yuan outright dictates the flow of capital into China and throughout the emerging markets USDCNY USDCNH FXI China,0.4,5,2.4000000000000004
9826,2019-06-04 20:34:36,I think the CCP may actually be facing a serious economic battle internally They re hoping they can muddle through it and drag out the US administration We ll have to see Watch USDCNY,-0.04666666666666666,6,-0.32666666666666666
9827,2019-06-04 18:42:10,Whether China s economic stimulus measures are sufficient to absorb further downside risks is questionable at present as there have been few noticeable improvements so far The yuan will therefore continue to be at risk in the face of ongoing uncertainty USDCNH USDCNY,-0.06666666666666667,4,-0.3333333333333333
9828,2019-06-04 13:53:47,DSUM CBON USDCNY USDCNH,0.0,0,0.0
9829,2019-06-04 13:21:56,USDCNY USDCNH DSUM CBON Yuan watchers agree 7 is no longer the sticking point for China via,0.0,0,0.0
9830,2019-06-04 09:36:47,Futures SPX 9 DJI 86 NDX 29 RUT 8 VIX 17 99 USDJPY 108 07 EURUSD 1 124 USDCNY 6 911 Oil wti 53 05 Gold 1328 Copper 2 65 US10YR 2 11,0.0,1,0.0
9831,2019-06-04 09:35:04,Onshore USDCNY 30,0.0,1,0.0
9832,2019-06-04 06:59:41,Nikkei almost flat at 20 408 Shanghai Comp down 0 97 to 2 862 USDCNY fixes 6 8822 from 6 8896 30th Anniversary of the Tiananmen Square protests ramfx fx forex fxoptions currencytrading currencyhedging,-0.09027777777777779,0,-0.09027777777777779
9833,2019-06-04 04:06:55,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,2,0.0
9834,2019-06-04 03:12:16,forex forexintel forexsignals makemoneyfromhome makemoneyonline investing profit cash money forexinsights tradingideas eurusd usdcad cadjpy gbpusd gbpjpy eurjpy btc bitcoin gbpnzd gbpaud gbpchf usdjpy usdcny tradewars sp500 dow,0.0,0,0.0
9835,2019-06-04 01:30:47,PBoC Fixes USDCNY Reference Rate At 6 8822 prev fix 6 8896 prev close 6 9030,0.0,0,0.0
9836,2019-06-04 01:18:27,PBOC Tetapkan Tingkat Referensi Yuan Pada 6 8822 PBOC China USDCNY CentralBanks,0.0,0,0.0
9837,2019-06-04 01:16:29,PBOC sets yuan reference rate at 6 8822 By PBOC USDCNY,0.0,3,0.0
9838,2019-06-04 01:16:05,PBoC Fixes USDCNY Reference Rate At 6 8822 prev fix 6 8896 prev close 6 9030,0.0,5,0.0
9839,2019-06-04 00:39:23,Analisis Teknis USD CNH tampak Ke Selatan Setelah Penembusan Flag Gagal USDCNY Crosses Technical Analysis,0.0,0,0.0
9840,2019-06-04 00:34:37,USD CNH technical analysis Looks south after a failed flag breakout By USDCNY Technical Analysis,-0.16666666666666666,2,-0.5
9841,2019-06-03 13:34:19,Domino 2 Chinese Bank With 105 BN In Assets On Verge Of Collapse SPY SPX ES F QQQ DIA DJIA TLT JPM MS GS C BAC USDCNY,0.0,2,0.0
9842,2019-06-03 13:19:40,USDCNY update USDJUAN TradeWar TRADEWARpart2 2ods onaSTARCIAtytanow juanS ABSZYodUSD CNYlongtermSHORT 3ods onaSTARCIAtytan w coldWAR,0.0,3,0.0
9843,2019-06-03 13:17:06,Escalating TradeWars Raises Recession Threat For Global Economy economics forex USDCNY EURUSD USDMXN US China Mexico USChinaTradeWar Tradetariffs tariffs trade recession morganstanley Goldmansachs Pang China,0.0,3,0.0
9844,2019-06-03 11:50:38,China Merevisi Yuan Lebih Rendah Tetapi 7 0 Seharusnya Bertahan USDCNY Banks,0.0,0,0.0
9845,2019-06-03 11:39:01,China Revising yuan lower but 7 0 should hold ING USDCNY Banks China,0.0,4,0.0
9846,2019-06-03 11:28:12,China Revising yuan lower but 7 0 should hold China USDCNY,0.0,0,0.0
9847,2019-06-03 09:56:26,Futures SPX 8 DJI 78 NDX 33 RUT 4 VIX 18 40 USDJPY 108 33 EURUSD 1 117 USDCNY 6 907 Oil wti 53 80 Gold 1319 Copper 2 64 US10YR 2 09,0.0,1,0.0
9848,2019-06-03 09:17:56,My op ed for on CNY Too crowded bets on 7 for USDCNY could be dangerous,-0.6,5,-3.5999999999999996
9849,2019-06-03 07:26:32,USDCNY consensus Q4 forecast 6 71 well guess what,0.0,4,0.0
9850,2019-06-03 07:16:07,Even after portraying a lower high formation since last two weeks the USDCNY pair is less likely to turn bearish unless clearing a fortnight old ascending support line The quote presently takes the rounds near 6 9025 during early Monday,0.03666666666666667,0,0.03666666666666667
9851,2019-06-03 07:13:55,Nikkei down 0 92 to 20 410 Shanghai Comp down 0 27 top 2 890 USDCNY fixes 6 8896 from 6 8992 ramfx fx forex fxoptions currencytrading currencyhedging,0.06296296296296294,1,0.12592592592592589
9852,2019-06-03 06:49:32,Another factor of the increased momentum towards global recession USDCNH USDCNY TradeWar TradeTalks tarrifs China USA,0.0,1,0.0
9853,2019-06-03 05:47:28,Analisa Teknis USD CNY Bull dan Bear Berdesakan Dalam Formasi Segitiga USDCNY Technical Analysis Crosses,0.0,0,0.0
9854,2019-06-03 05:34:04,USD CNY technical analysis Bulls and bears jostle within triangle formation USDCNY Technical Analysis ChartPatterns TrendFollowing,0.0,1,0.0
9855,2019-06-03 01:30:35,PBoC Fixes USDCNY Reference Rate At 6 8896 prev fix 6 8992 prev close 6 9040,0.0,0,0.0
9856,2019-06-03 01:20:03,Watch for Breakout on USD CNY U S Dollar vs Chinese Yuan USDCNY USDCNY TradingView Idea forex Dollar YUAN trade tariffs tradetalks China Mexico,0.0,0,0.0
9857,2019-06-03 01:16:55,PBOC sets yuan reference rate at 6 8896 By PBOC USDCNY,0.0,1,0.0
9858,2019-06-03 01:15:57,PBoC Fixes USDCNY Reference Rate At 6 8896 prev fix 6 8992 prev close 6 9040,0.0,7,0.0
9859,2019-06-03 01:05:07,USDCNY,0.0,1,0.0
9860,2019-06-02 22:50:26,USDJPY is most likely the one that could cause more carnage then USDCNY,0.3333333333333333,14,5.0
9861,2019-06-02 18:00:47,W Chinach pog bia si spadek nowych zam wie eksportowych prawdopodobnie odzwierciedlaj c napi cia handlowe z USA Najbardziej niepokoj cy ze wszystkich punkt w widzenia Pekinu subindeks zatrudnienia osi gn najni szy poziom od 2009 roku TradeWar USDCNY USDCNH USA China,0.0,0,0.0
9862,2019-06-02 15:49:25,BTC BTC X USDCNY Bitcoin BTC to Soar as China Capital Flight Fears Take Hold FXI QQQ share2steem,0.0,0,0.0
9863,2019-06-02 15:47:59,BTC BTC X FXI USDCNY Bitcoin BTC to Soar as China Capital Flight Fears Take Hold,0.0,0,0.0
9864,2019-06-02 15:16:19,Chinese Yuan looking for further weakness against US Dollar link USDCNY elliottwave trading,0.0,3,0.0
9865,2019-06-01 22:27:56,Short CNY fiat Long crypto When USDCNY hits 7 BTC is gonna get another rocket stage mars,-0.025,0,-0.025
9866,2019-06-01 18:22:47,Really Check USDCNY and USDMXN before making uninformed statements,0.2,0,0.2
9867,2019-06-01 17:00:08,USDCNY D lar Yuan Chino Esperando que complete el asa de la taza,0.1,3,0.4
9868,2019-06-01 13:26:14,If in 5 years usdcny will have touched 1 I wouldn t be surprised at all,0.1,0,0.1
9869,2019-06-01 05:59:51,6 4 30 USDCNY China fix 6 90,0.0,1,0.0
9870,2019-05-31 21:33:35,China and the US agreed to deepen military to military exchanges and cooperation China Daily By burland China USDCNY,-0.06666666666666667,4,-0.3333333333333333
9871,2019-05-31 17:58:13,The Euro phase of the eurodollar regime was finished in 2011 The vagaries of the economic world match closely what s going on in Japan and China USDCNY is the most important indicator of the dollar short and inherent instability of eurodollar regime,0.275,0,0.275
9872,2019-05-31 16:48:25,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9873,2019-05-31 16:45:59,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9874,2019-05-31 16:23:48,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9875,2019-05-31 16:19:30,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9876,2019-05-31 16:16:27,inversiones CRISISfinancieraEMERGENTE USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9877,2019-05-31 16:09:30,CRISISfinancieraEMERGENTE USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,3,0.0
9878,2019-05-31 16:05:21,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9879,2019-05-31 16:00:17,CRISISfinancieraEMERGENTE USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9880,2019-05-31 15:53:22,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9881,2019-05-31 15:47:07,CRISISfinancieraEMERGENTE CRISIS3990ARGENTO 1989 2001 GRADUAL USDCNY DOLAR HABRIA FINALIZADO ONDA 2 44 26 RECONOCE NIVEL INFERIOR CANAL CICLICO DEVALUTA 2DO SEMESTRE DERRUMBE GLOBAL BOLSAS GATILLARIA A PARTIR DE JUNIO CHANCE GRAN CORRIDA,0.0,0,0.0
9882,2019-05-31 14:59:40,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,1,0.0
9883,2019-05-31 14:31:27,So you re saying China can survive in its current state the unpegging of the USDCNY,0.0,1,0.0
9884,2019-05-31 10:54:08,The Big Picture USDCNY This is pitch we are on,0.0,24,0.0
9885,2019-05-31 10:46:30,USDCNY Bull Flag 4hr chart,0.0,15,0.0
9886,2019-05-31 10:37:13,USDCNY 7 000,0.0,7,0.0
9887,2019-05-31 10:26:32,Oh sure equities have a lot more downside here I think I have been waiting for a real wash out in bonds though It s getting there but I reckon we need that 1 handle on the 10y USDCNY at 7 for capitulation to set in Equities won t like that I think at least,0.22499999999999998,1,0.44999999999999996
9888,2019-05-31 10:01:38,Futures SPX 33 DJI 284 NDX 114 RUT 20 VIX 18 70 USDJPY 108 75 EURUSD 1 115 USDCNY 6 902 Oil wti 55 26 Gold 1302 Copper 2 64 US10YR 2 15,0.0,0,0.0
9889,2019-05-31 09:33:41,Since this tweet 18th Oct18 China FX were up MoM till Mar19 Apr19 it dipped Nxt week if caixin lt 50 2 forex reserves lt 3 095T r announced USDCNH will brk gt 7 equity selloff competitive devaluation fin instability Will PBOC INTERVENE to SAVE Yuan dollar USDCNY CNY,0.0,1,0.0
9890,2019-05-31 09:31:25,China Manufacturing Shrinks For First Time In 3 Months economics forex USDCNY manufacturing ChinaPMI PMI services construction Chinaexports TradeWars,0.25,0,0.25
9891,2019-05-31 07:38:22,Nikkei down 1 63 to 20 601 Shanghai Comp down 0 13 to 2 901 USDCNY fixes 6 8992 from 6 8990 ramfx fx forex fxoptions currencytrading currencyhedging,-0.15555555555555559,0,-0.15555555555555559
9892,2019-05-31 04:25:10,ICYMI China has quietly revamped its tools for handling capital flows an issue that takes on added importance as the yuan slips near the key 7 a dollar level BBg USDCNH USDCNY,0.03333333333333333,6,0.23333333333333334
9893,2019-05-31 03:04:32,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,2,0.0
9894,2019-05-31 01:16:17,PBOC sets yuan mid point at against 6 8992 the dollar versus prior close at 6 9012 By burland PBOC USDCNY,0.0,2,0.0
9895,2019-05-31 01:15:59,Another USDCNY fix below 6 9000,0.0,1,0.0
9896,2019-05-30 23:20:47,The limits of Yuan devaluation By China USDCNY UnitedStates,0.0,0,0.0
9897,2019-05-30 16:17:13,BTC X USDCNY Wy Bitcoin has popped,0.0,0,0.0
9898,2019-05-30 15:42:31,Al parecer el mismo personaje est apareciendo en USDCNY pendiente ruptura 6 89,0.0,4,0.0
9899,2019-05-30 14:53:38,USDCNY Cup amp Handle Pattern eSIX,0.0,1,0.0
9900,2019-05-30 14:43:06,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,0,0.0
9901,2019-05-30 13:22:16,Buyer seller pressure on Pression acheteur vendeur sur BITCOIN DAX XAUUSD USCNY Lang US JPY other FR gold Currencies commodities TRADINGDAX forex gold USDCNY btc btc cryptocurrency crypto dax30,-0.125,0,-0.125
9902,2019-05-30 09:46:51,Futures SPX 10 DJI 72 NDX 30 RUT 6 VIX 17 35 USDJPY 109 66 EURUSD 1 114 USDCNY 6 906 Oil wti 59 14 Gold 1281 Copper 2 65 US10YR 2 27,0.0,0,0.0
9903,2019-05-30 07:41:08,China MOFCOM Any Progress In Trade Talks Depends On US Attitude ES F NQ F YM F OOTT USDCNH USDCNY,0.0,0,0.0
9904,2019-05-30 07:41:02,China MOFCOM US Escalation Hurts China US Trade Talks ES F NQ F YM F OOTT USDCNH USDCNY,0.0,0,0.0
9905,2019-05-30 07:40:55,China MOFCOM Trade Talks Can Only Continue On Basis Of Equality ES F NQ F YM F OOTT USDCNH USDCNY,0.0,0,0.0
9906,2019-05-30 07:35:53,China MOFCOM US Did Send Contradictory Messages On Trade Talks US Sincerity Is Currently In Doubt ES F NQ F YM F OOTT USDCNH USDCNY,0.0,0,0.0
9907,2019-05-30 07:35:47,China MOFCOM Cooperation Is The Only Way To Solve The Current Issues ES F NQ F YM F OOTT USDCNH USDCNY,0.0,0,0.0
9908,2019-05-30 07:22:15,China MOFCOM Cooperation Is The Only Way To Solve The Current Issues ES F NQ F YM F OOTT USDCNH USDCNY,0.0,12,0.0
9909,2019-05-30 07:21:49,China MOFCOM US Did Send Contradictory Messages On Trade Talks US Sincerity Is Currently In Doubt ES F NQ F YM F OOTT USDCNH USDCNY,0.0,16,0.0
9910,2019-05-30 07:18:18,China MOFCOM Trade Talks Can Only Continue On Basis Of Equality ES F NQ F YM F OOTT USDCNH USDCNY,0.0,7,0.0
9911,2019-05-30 07:18:11,China MOFCOM US Escalation Hurts China US Trade Talks ES F NQ F YM F OOTT USDCNH USDCNY,0.0,9,0.0
9912,2019-05-30 07:18:03,China MOFCOM Any Progress In Trade Talks Depends On US Attitude ES F NQ F YM F OOTT USDCNH USDCNY,0.0,8,0.0
9913,2019-05-30 07:12:42,Nikkei down 0 29 to 20 942 Shanghai Comp down 0 59 to 2 897 USDCNY fixes 6 8990 from 6 8998 ramfx fx forex fxoptions currencytrading currencyhedging,-0.15555555555555559,1,-0.31111111111111117
9914,2019-05-30 03:40:12,Generically I wd not disagree And a 15 yoy fall in RMB price of crude in Q3 will obviously be welcome My point is that it is not an FX move to make that a 10 fall yoy which will destroy demand USDCNY 7 3 may correlate to demand fall but not be causative,-0.033333333333333305,1,-0.06666666666666661
9915,2019-05-30 02:29:09,PBOC Governor Yi Yuan is stable By PBOC USDCNY,0.0,2,0.0
9916,2019-05-30 02:18:28,USDCNY headed down yuan RMB,-0.15555555555555559,0,-0.15555555555555559
9917,2019-05-30 01:17:01,PBOC sets yuan reference rate at 6 8990 By PBOC USDCNY,0.0,3,0.0
9918,2019-05-30 00:18:27,China may not defend the USDCNY 7 line yuan RMB,0.0,0,0.0
9919,2019-05-29 22:55:00,ryptoengineer If you track the correlation between bitcoin and USDCNY you ll find an interesting trend,0.5,3,2.0
9920,2019-05-29 20:57:44,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,0,0.0
9921,2019-05-29 18:10:07,Many People Are Debating Whether BTC and The Current Trade Escalations Are Related Here We Broke it Down and Outlined Why We Believe The Strong Correlation Exists Simplified Explanation Opinions Informational Purposes Only Bitcoin USD USDCNY,0.12962962962962962,1,0.25925925925925924
9922,2019-05-29 17:36:02,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,1,0.0
9923,2019-05-29 16:36:00,7 means ass in Argentina See the Chinese wanna protect their 7 If the dollar breaks through The floodgates will open And it will get nasty USDCNY,-0.3333333333333333,4,-1.6666666666666665
9924,2019-05-29 13:59:11,USDCNY 6 91 La tensi n comercial y la presi n de Trump genera fuerte tensi n sobre el yuan alimentando la especulaci n en contra del CNY y que el gobierno Chino intenta sofocar ante rl temor a una fuga masiva de capitales,0.0,1,0.0
9925,2019-05-29 13:55:27,La tensi n sobre el usdcny dinamiza el mercado RV de China a falta del efecto negativo sobre la fuga de capitales,0.0,1,0.0
9926,2019-05-29 13:45:56,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,1,0.0
9927,2019-05-29 13:25:48,Free MACRO BRIEF Are We On The Precipice Of A Dollar Breakout fed TLT gold china USDCNY USDCNH copper,0.2,9,2.0
9928,2019-05-29 11:52:57,China s manufacturers likely stuck in the doldrums in May ForexPreviews Forex USDCNY tradewar Video TheGreatest,0.0,2,0.0
9929,2019-05-29 11:01:48,Think we are back into the USDCNY nightly risk watch as we approach 7 level and as currency used as weapon in Trade conflict,0.0,3,0.0
9930,2019-05-29 10:13:08,USDCNH USDCNY,0.0,0,0.0
9931,2019-05-29 09:48:26,Futures SPX 19 DJI 178 NDX 66 RUT 11 VIX 17 95 USDJPY 109 25 EURUSD 1 115 USDCNY 6 909 Oil wti 57 71 Gold 1283 Copper 2 66 US10YR 2 23,0.0,1,0.0
9932,2019-05-29 09:12:04,Reuters China confident of keeping yuan stable central bank governor USDCNY,0.25,0,0.25
9933,2019-05-29 08:59:50,Bakal m tiyatro ne kadar s recek usdzar d nden beri 3 usdmxn 1 usdpln 1 usdcny de 6 93 lerde en sonunda eller yukar olucak seyretmeye dvam,0.0,0,0.0
9934,2019-05-29 07:53:01,Nikkei down 1 21 to 21 003 Shanghai Comp up 0 35 to 2 920 USDCNY fixes 6 8998 from 6 8973 ramfx fx forex fxoptions currencytrading currencyhedging,-0.15555555555555559,0,-0.15555555555555559
9935,2019-05-29 06:13:15,Chinese yuan is down against the USD today in Asia following reports that Huawei filed new legal action against US forex forexsignals forextrading forex signals USDJPY USD EURUSD ChinaUS usdcny AUDUSD TradeWar TradeWars USDCHF EURJPY GBPUSD equidiousresearch,0.046801346801346795,0,0.046801346801346795
9936,2019-05-29 04:53:26,China stays on the US FX monitoring list Westpac China USDCNY UnitedStates Banks,0.0,1,0.0
9937,2019-05-29 03:29:35,USD CNH Akan Naik Di Atas 7 00 Di Kuartal Keempat MUFG Bank USDCNY Banks,0.0,0,0.0
9938,2019-05-29 03:25:07,USD CNH to rise above 7 00 in the fourth quarter MUFG Bank By USDCNY,0.0,0,0.0
9939,2019-05-29 01:28:55,Now that they re not called out as a currency manipulator they can inject unlimited liquidity to bail out their Banks the most since markets were melting down in January yuan CNY USDCNY USDCNH,0.17222222222222222,0,0.17222222222222222
9940,2019-05-29 01:27:58,PBoC Menetapkan Kurs Referensi Yuan Di 6 8998 PBOC CentralBanks USDCNY,0.0,0,0.0
9941,2019-05-29 01:22:27,PBOC Injects 270B Yuan via 7 day reverse repos net injection of 250B Yuan By burland China USDCNY,0.0,14,0.0
9942,2019-05-29 01:20:39,PBoC continues to fix USDCNY sub 6 9000,0.0,1,0.0
9943,2019-05-29 01:17:38,PBOC sets yuan reference rate at 6 8988 By PBOC USDCNY,0.0,4,0.0
9944,2019-05-29 00:46:06,Analisa Teknis USD CNH Kembali Di Atas 6 92 Bull Flag Terlihat Di Grafik Harian USDCNY Technical Analysis,0.0,0,0.0
9945,2019-05-29 00:36:27,USD CNH technical analysis Back above 6 92 bull flag seen on the daily chart By USDCNY Technical Analysis,0.0,2,0.0
9946,2019-05-28 22:35:00,USDCNY daily P amp F 6 95 yuan will be the last resistance before 7yuan,0.0,0,0.0
9947,2019-05-28 19:54:48,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,2,0.0
9948,2019-05-28 19:37:31,This doesn t get sporty before we have a 1 handle on the US 2y and 10y and USDCNY above 7 imho Then we ll see what punters are made off,0.0,5,0.0
9949,2019-05-28 17:03:02,Just keep asking a question to myself Which pair first or both together EURUSD and DB or USDCNY and next bank collapse Hard to select but does not matter as the result is the same,-0.010416666666666671,4,-0.052083333333333356
9950,2019-05-28 12:55:35,FX USDZAR SOUTHAFRICA 0 68 USDKRW KOREA 0 42 Top currency gainers are USDZAR 0 68 USDKRW 0 42 and USDCNY 0 30 Biggest losers are BTCUSD 0 31 EURJPY 0 15 and GBPUSD 0 09,0.15,0,0.15
9951,2019-05-28 09:58:34,Rubikon s LoanModule is specifically designed to simplify the processing of loan applications by the banks amp financial institutions centralbanks USDJPY JAPAN BOJ ForwardPoint USD EUR AUD GBP JPY CAD USDCNY FED FOMC China GBPUSD EURGBP EURUSD Brexit,0.0,1,0.0
9952,2019-05-28 09:53:12,Futures SPX 3 DJI 10 NDX 1 RUT 2 VIX 16 88 USDJPY 109 31 EURUSD 1 119 USDCNY 6 912 Oil wti 59 15 Gold 1283 Copper 2 71 US10YR 2 29,0.0,1,0.0
9953,2019-05-28 08:31:01,USDCNY,0.0,0,0.0
9954,2019-05-28 08:12:11,Nikkei up 0 37 to 21 260 Shanghai Comp up 0 61 to 2 909 USDCNY fixes 6 8973 from 6 8924,0.0,0,0.0
9955,2019-05-28 07:50:05,This will further weaken the yuan RMB USDCNY,0.0,0,0.0
9956,2019-05-28 07:24:25,PBoC to increase counter cyclical adjustments Sec Times USDCNY USDCNH PBoC rhetoric re CNY stability has ramped up over the last week or so with closely clustered USD CNY fixings sub CNY6 9000,-0.05,4,-0.25
9957,2019-05-28 07:23:15,in kur ile te vik ediyor dedi iniz para birimi Renminbi Yuan ise ki ba ka bir kuru yok lkenin b yle bir ey s z konusu de il 90 00 aras 8xx di USDCNY Sonra 6 lara kadar iniyor imdi 7 Son 20 y lda reel efektif kuru ise 20 de erlenmi Veriye bakmak laz m yorumlarken,0.0,2,0.0
9958,2019-05-28 06:37:57,Today and Futures with USDCNY usdcny usdcnh,0.0,1,0.0
9959,2019-05-28 06:16:50,PBOC s Yi Confident to keep Yuan stable PBOC USDCNY CentralBanks,0.5,1,1.0
9960,2019-05-28 05:33:43,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,2,0.0
9961,2019-05-28 05:29:20,Chinese yuan fell amp USD ticked higher today after U S President Trump said that Washington is not ready to make a deal with China forex forexsignals forextrading forex signals USDJPY USD EURUSD ChinaUS usdcny AUDUSD TradeWar TradeWars USDCHF EURJPY GBPUSD,0.049999999999999996,0,0.049999999999999996
9962,2019-05-28 01:19:02,PBoC Tetapkan Kurs Referensi Yuan Di 6 8973 PBOC CentralBanks USDCNY,0.0,1,0.0
9963,2019-05-28 01:17:00,PBOC sets yuan reference rate at 6 8973 By PBOC USDCNY,0.0,2,0.0
9964,2019-05-27 20:31:19,USDCNY,0.0,0,0.0
9965,2019-05-27 18:35:11,A Big Wake Up Call Chinese Bond Market Roiled By First Ever Bank Failure SPY SPX ES F QQQ NQ F DIA DJIA YM F TLT GXC USDCNY,-0.016666666666666677,0,-0.016666666666666677
9966,2019-05-27 18:26:29,yuan RMB USDCNY,0.0,0,0.0
9967,2019-05-27 15:58:23,Chinese Yuan looking for further weakness against US Dollar USDCNY elliottwave trading,0.0,0,0.0
9968,2019-05-27 13:57:16,Here s from my tweets but using usdcny instead of usdcnh A cool study using monthly chart combined with MACD amp 20MA crypto btc btc bitcoin cryptocurrencies usdcny usdcnh,0.35,1,0.7
9969,2019-05-27 12:46:04,USDCNY Cup amp Handle Pattern,0.0,2,0.0
9970,2019-05-27 11:45:12,FX BTCUSD BITCOIN 8 88 USDCHF SWITZERLAND 0 33 Top currency gainers are BTCUSD 8 88 USDCHF 0 33 and USDJPY 0 26 Biggest losers are USDCNY 0 07 NZDUSD 0 06 and EURUSD 0 05,0.15,0,0.15
9971,2019-05-27 08:53:16,USD CNY to drop back to 6 75 by end 2019 ING USDCNY Currencies,0.0,2,0.0
9972,2019-05-27 08:51:13,China Citi Chinese corporates have borrowed 2tn offshore hard currency debt issuance and cross border bank borrowing due to an ability to access to compressed credit spreads and a low medium long term USDCNY,-0.07777777777777778,8,-0.7
9973,2019-05-27 08:48:39,IA Can t let it go above 7 though USDCNY Check that offshore borrowing,0.0,2,0.0
